model,experiment,ph,patient,metric,calculation,0
lstm,DEC_8_2023,120,ohio_588,P_EGA_A+B,std,0.0029802837988294
lstm,DEC_8_2023,120,ohio_588,P_EGA_B,mean,0.326183644189383
lstm,DEC_8_2023,120,ohio_588,P_EGA_B,std,0.0127553002989342
lstm,DEC_8_2023,120,ohio_588,P_EGA_C,mean,0.0013629842180774
lstm,DEC_8_2023,120,ohio_588,P_EGA_C,std,0.0005271498729088
lstm,DEC_8_2023,120,ohio_588,P_EGA_D,mean,0.021377331420373
lstm,DEC_8_2023,120,ohio_588,P_EGA_D,std,0.0030904819553139
lstm,DEC_8_2023,120,ohio_588,P_EGA_E,mean,0.0
lstm,DEC_8_2023,120,ohio_588,P_EGA_E,std,0.0
lstm,DEC_8_2023,120,ohio_588,RMSE,mean,44.52377777099609
lstm,DEC_8_2023,120,ohio_588,RMSE,std,0.975718725986879
lstm,DEC_8_2023,120,ohio_588,R_EGA_A,mean,0.6663558106169297
lstm,DEC_8_2023,120,ohio_588,R_EGA_A,std,0.0043835340365716
lstm,DEC_8_2023,120,ohio_588,R_EGA_A+B,mean,0.888809182209469
lstm,DEC_8_2023,120,ohio_588,R_EGA_A+B,std,0.0015879443056799
lstm,DEC_8_2023,120,ohio_588,R_EGA_B,mean,0.2224533715925394
lstm,DEC_8_2023,120,ohio_588,R_EGA_B,std,0.0043481728725083
lstm,DEC_8_2023,120,ohio_588,R_EGA_lC,mean,0.0091822094691535
lstm,DEC_8_2023,120,ohio_588,R_EGA_lC,std,0.0015318620160733
lstm,DEC_8_2023,120,ohio_588,R_EGA_lD,mean,0.0441176470588235
lstm,DEC_8_2023,120,ohio_588,R_EGA_lD,std,0.0011342459326285
lstm,DEC_8_2023,120,ohio_588,R_EGA_lE,mean,0.0083931133428981
lstm,DEC_8_2023,120,ohio_588,R_EGA_lE,std,0.0012548676961646
lstm,DEC_8_2023,120,ohio_588,R_EGA_uC,mean,0.0204447632711621
lstm,DEC_8_2023,120,ohio_588,R_EGA_uC,std,0.0022110523683532
lstm,DEC_8_2023,120,ohio_588,R_EGA_uD,mean,0.0195839311334289
lstm,DEC_8_2023,120,ohio_588,R_EGA_uD,std,0.0019328828673324
lstm,DEC_8_2023,120,ohio_588,R_EGA_uE,mean,0.0094691535150645
lstm,DEC_8_2023,120,ohio_588,R_EGA_uE,std,0.0010296054587092
lstm,DEC_8_2023,120,ohio_588,TG,mean,7.0
lstm,DEC_8_2023,120,ohio_588,TG,std,6.782329983125268
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP,mean,0.7757531760435572
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP,std,0.0136382558412441
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP_eu,mean,0.8337059102529991
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP_eu,std,0.0176019680110139
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP_hyper,mean,0.7773087071240106
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP_hyper,std,0.009040549709241
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP_hypo,mean,0.0
lstm,DEC_8_2023,120,ohio_591,CG_EGA_AP_hypo,std,0.0
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE,mean,0.1131760435571687
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE,std,0.0099309708024831
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE_eu,mean,0.1201990328887243
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE_eu,std,0.0080516776217899
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE_hyper,mean,0.1166226912928759
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE_hyper,std,0.0163204929754006
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE_hypo,mean,0.0014084507042253
lstm,DEC_8_2023,120,ohio_591,CG_EGA_BE_hypo,std,0.0028169014084507
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP,mean,0.111070780399274
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP,std,0.0051126872919517
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP_eu,mean,0.0460950568582765
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP_eu,std,0.0102757221278934
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP_hyper,mean,0.1060686015831134
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP_hyper,std,0.0093509473069495
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP_hypo,mean,0.9985915492957746
lstm,DEC_8_2023,120,ohio_591,CG_EGA_EP_hypo,std,0.0028169014084507
lstm,DEC_8_2023,120,ohio_591,MAPE,mean,32.759721875190735
lstm,DEC_8_2023,120,ohio_591,MAPE,std,0.8138690000850501
lstm,DEC_8_2023,120,ohio_591,MASE,mean,0.9147732019424438
lstm,DEC_8_2023,120,ohio_591,MASE,std,0.0182709360449589
lstm,DEC_8_2023,120,ohio_591,P_EGA_A,mean,0.5082395644283122
lstm,DEC_8_2023,120,ohio_591,P_EGA_A,std,0.0099891740174417
lstm,DEC_8_2023,120,ohio_591,P_EGA_A+B,mean,0.9224682395644284
lstm,DEC_8_2023,120,ohio_591,P_EGA_A+B,std,0.0007818751081139
lstm,DEC_8_2023,120,ohio_591,P_EGA_B,mean,0.4142286751361162
lstm,DEC_8_2023,120,ohio_591,P_EGA_B,std,0.0097434659476067
lstm,DEC_8_2023,120,ohio_591,P_EGA_C,mean,0.007622504537205
lstm,DEC_8_2023,120,ohio_591,P_EGA_C,std,0.0044514583569527
lstm,DEC_8_2023,120,ohio_591,P_EGA_D,mean,0.0661343012704174
lstm,DEC_8_2023,120,ohio_591,P_EGA_D,std,0.0051609067403778
lstm,DEC_8_2023,120,ohio_591,P_EGA_E,mean,0.0037749546279491
lstm,DEC_8_2023,120,ohio_591,P_EGA_E,std,0.0009067147729072
lstm,DEC_8_2023,120,ohio_591,RMSE,mean,47.2591194152832
lstm,DEC_8_2023,120,ohio_591,RMSE,std,1.2659868907597278
lstm,DEC_8_2023,120,ohio_591,R_EGA_A,mean,0.5870054446460979
lstm,DEC_8_2023,120,ohio_591,R_EGA_A,std,0.0238046115302675
lstm,DEC_8_2023,120,ohio_591,R_EGA_A+B,mean,0.8435571687840289
lstm,DEC_8_2023,120,ohio_591,R_EGA_A+B,std,0.0140636378578261
lstm,DEC_8_2023,120,ohio_591,R_EGA_B,mean,0.256551724137931
lstm,DEC_8_2023,120,ohio_591,R_EGA_B,std,0.0104506952670362
lstm,DEC_8_2023,120,ohio_591,R_EGA_lC,mean,0.0215607985480943
lstm,DEC_8_2023,120,ohio_591,R_EGA_lC,std,0.0079411407159488
lstm,DEC_8_2023,120,ohio_591,R_EGA_lD,mean,0.0406533575317604
lstm,DEC_8_2023,120,ohio_591,R_EGA_lD,std,0.0019614164916306
lstm,DEC_8_2023,120,ohio_591,R_EGA_lE,mean,0.0142286751361161
lstm,DEC_8_2023,120,ohio_591,R_EGA_lE,std,0.0028246934966742
lstm,DEC_8_2023,120,ohio_591,R_EGA_uC,mean,0.0280943738656987
lstm,DEC_8_2023,120,ohio_591,R_EGA_uC,std,0.0060589884907049
lstm,DEC_8_2023,120,ohio_591,R_EGA_uD,mean,0.0309981851179673
lstm,DEC_8_2023,120,ohio_591,R_EGA_uD,std,0.0031941923774954
lstm,DEC_8_2023,120,ohio_591,R_EGA_uE,mean,0.0209074410163339
lstm,DEC_8_2023,120,ohio_591,R_EGA_uE,std,0.0027123835487868
lstm,DEC_8_2023,120,ohio_591,TG,mean,5.0
lstm,DEC_8_2023,120,ohio_591,TG,std,0.0
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP,mean,0.8302957633892886
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP,std,0.0161988391016543
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP_eu,mean,0.962755798090041
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP_eu,std,0.0009252837630457
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP_hyper,mean,0.691588785046729
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP_hyper,std,0.0426587839627153
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_559,CG_EGA_AP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE,mean,0.0578737010391686
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE,std,0.0002990933162888
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE_eu,mean,0.0368349249658935
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE_eu,std,0.0004314157790134
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE_hyper,mean,0.094288681204569
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE_hyper,std,0.0004153686396677
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_559,CG_EGA_BE_hypo,std,0.0
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP,mean,0.1118305355715427
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP,std,0.0160915857412588
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP_eu,mean,0.0004092769440654
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP_eu,std,0.0008185538881309
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP_hyper,mean,0.214122533748702
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP_hyper,std,0.0424072870145216
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP_hypo,mean,1.0
poly,DEC_8_2023,30,ohio_559,CG_EGA_EP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_559,MAPE,mean,35.26873603466722
poly,DEC_8_2023,30,ohio_559,MAPE,std,0.5669240414417519
poly,DEC_8_2023,30,ohio_559,MASE,mean,2.913439307524688
poly,DEC_8_2023,30,ohio_559,MASE,std,0.0055351223848249
poly,DEC_8_2023,30,ohio_559,P_EGA_A,mean,0.5016786570743406
poly,DEC_8_2023,30,ohio_559,P_EGA_A,std,0.0054179898330393
poly,DEC_8_2023,30,ohio_559,P_EGA_A+B,mean,0.8881694644284572
poly,DEC_8_2023,30,ohio_559,P_EGA_A+B,std,0.0160915857412588
poly,DEC_8_2023,30,ohio_559,P_EGA_B,mean,0.3864908073541168
poly,DEC_8_2023,30,ohio_559,P_EGA_B,std,0.0153822386972691
poly,DEC_8_2023,30,ohio_559,P_EGA_C,mean,0.0002398081534772
poly,DEC_8_2023,30,ohio_559,P_EGA_C,std,0.0004796163069544
poly,DEC_8_2023,30,ohio_559,P_EGA_D,mean,0.1115907274180655
poly,DEC_8_2023,30,ohio_559,P_EGA_D,std,0.016322229174654
poly,DEC_8_2023,30,ohio_559,P_EGA_E,mean,0.0
poly,DEC_8_2023,30,ohio_559,P_EGA_E,std,0.0
poly,DEC_8_2023,30,ohio_559,RMSE,mean,64.90077105187486
poly,DEC_8_2023,30,ohio_559,RMSE,std,0.2747468442213486
poly,DEC_8_2023,30,ohio_559,R_EGA_A,mean,0.7788169464428457
poly,DEC_8_2023,30,ohio_559,R_EGA_A,std,0.0009658709811026
poly,DEC_8_2023,30,ohio_559,R_EGA_A+B,mean,0.941726618705036
poly,DEC_8_2023,30,ohio_559,R_EGA_A+B,std,0.0002990933162888
poly,DEC_8_2023,30,ohio_559,R_EGA_B,mean,0.1629096722621902
poly,DEC_8_2023,30,ohio_559,R_EGA_B,std,0.0007832101495709
poly,DEC_8_2023,30,ohio_559,R_EGA_lC,mean,0.0019984012789768
poly,DEC_8_2023,30,ohio_559,R_EGA_lC,std,0.0
poly,DEC_8_2023,30,ohio_559,R_EGA_lD,mean,0.0345323741007194
poly,DEC_8_2023,30,ohio_559,R_EGA_lD,std,0.0004796163069544
poly,DEC_8_2023,30,ohio_559,R_EGA_lE,mean,0.0
poly,DEC_8_2023,30,ohio_559,R_EGA_lE,std,0.0
poly,DEC_8_2023,30,ohio_559,R_EGA_uC,mean,0.0
poly,DEC_8_2023,30,ohio_559,R_EGA_uC,std,0.0
poly,DEC_8_2023,30,ohio_559,R_EGA_uD,mean,0.0217426059152677
poly,DEC_8_2023,30,ohio_559,R_EGA_uD,std,0.0004075954846996
poly,DEC_8_2023,30,ohio_559,R_EGA_uE,mean,0.0
poly,DEC_8_2023,30,ohio_559,R_EGA_uE,std,0.0
poly,DEC_8_2023,30,ohio_559,TG,mean,30.0
poly,DEC_8_2023,30,ohio_559,TG,std,0.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP,mean,0.883086515978176
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP,std,0.0010162435549809
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP_eu,mean,0.9524484536082474
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP_eu,std,0.0011085470704952
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP_hyper,mean,0.7909638554216868
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP_hyper,std,0.0027968651159004
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_AP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE,mean,0.0443491816056118
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE,std,0.001290175008359
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE_eu,mean,0.0475515463917525
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE_eu,std,0.0011085470704951
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE_hyper,mean,0.0401606425702811
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE_hyper,std,0.0023759356558633
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_BE_hypo,std,0.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP,mean,0.072564302416212
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP,std,0.0019313346365337
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP_eu,mean,0.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP_eu,std,0.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP_hyper,mean,0.1688755020080321
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP_hyper,std,0.004975707507375
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP_hypo,mean,1.0
poly,DEC_8_2023,30,ohio_563,CG_EGA_EP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_563,MAPE,mean,24.740369289398064
poly,DEC_8_2023,30,ohio_563,MAPE,std,0.4328910803426321
poly,DEC_8_2023,30,ohio_563,MASE,mean,2.6549206732330903
poly,DEC_8_2023,30,ohio_563,MASE,std,0.0620470205603069
poly,DEC_8_2023,30,ohio_563,P_EGA_A,mean,0.5021823850350741
poly,DEC_8_2023,30,ohio_563,P_EGA_A,std,0.0138676017872387
poly,DEC_8_2023,30,ohio_563,P_EGA_A+B,mean,0.927435697583788
poly,DEC_8_2023,30,ohio_563,P_EGA_A+B,std,0.0019313346365337
poly,DEC_8_2023,30,ohio_563,P_EGA_B,mean,0.4252533125487139
poly,DEC_8_2023,30,ohio_563,P_EGA_B,std,0.0136996797412473
poly,DEC_8_2023,30,ohio_563,P_EGA_C,mean,0.0
poly,DEC_8_2023,30,ohio_563,P_EGA_C,std,0.0
poly,DEC_8_2023,30,ohio_563,P_EGA_D,mean,0.072564302416212
poly,DEC_8_2023,30,ohio_563,P_EGA_D,std,0.0019313346365337
poly,DEC_8_2023,30,ohio_563,P_EGA_E,mean,0.0
poly,DEC_8_2023,30,ohio_563,P_EGA_E,std,0.0
poly,DEC_8_2023,30,ohio_563,RMSE,mean,51.46455957168703
poly,DEC_8_2023,30,ohio_563,RMSE,std,1.1845270394300722
poly,DEC_8_2023,30,ohio_563,R_EGA_A,mean,0.7571317225253312
poly,DEC_8_2023,30,ohio_563,R_EGA_A,std,0.004119898764272
poly,DEC_8_2023,30,ohio_563,R_EGA_A+B,mean,0.9501169134840218
poly,DEC_8_2023,30,ohio_563,R_EGA_A+B,std,0.0013042245152518
poly,DEC_8_2023,30,ohio_563,R_EGA_B,mean,0.1929851909586905
poly,DEC_8_2023,30,ohio_563,R_EGA_B,std,0.0030327476942079
poly,DEC_8_2023,30,ohio_563,R_EGA_lC,mean,7.79423226812159e-05
poly,DEC_8_2023,30,ohio_563,R_EGA_lC,std,0.0001558846453624
poly,DEC_8_2023,30,ohio_563,R_EGA_lD,mean,0.0244738893219017
poly,DEC_8_2023,30,ohio_563,R_EGA_lD,std,0.0004544779341266
poly,DEC_8_2023,30,ohio_563,R_EGA_lE,mean,0.0
poly,DEC_8_2023,30,ohio_563,R_EGA_lE,std,0.0
poly,DEC_8_2023,30,ohio_563,R_EGA_uC,mean,0.0
poly,DEC_8_2023,30,ohio_563,R_EGA_uC,std,0.0
poly,DEC_8_2023,30,ohio_563,R_EGA_uD,mean,0.0253312548713951
poly,DEC_8_2023,30,ohio_563,R_EGA_uD,std,0.0010162435549809
poly,DEC_8_2023,30,ohio_563,R_EGA_uE,mean,0.0
poly,DEC_8_2023,30,ohio_563,R_EGA_uE,std,0.0
poly,DEC_8_2023,30,ohio_563,TG,mean,13.0
poly,DEC_8_2023,30,ohio_563,TG,std,12.083045973594572
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP,mean,0.8179890310786107
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP,std,0.0071101778485889
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP_eu,mean,0.97396842029195
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP_eu,std,0.0004983257750051
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP_hyper,mean,0.756020942408377
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP_hyper,std,0.0097218801159666
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_570,CG_EGA_AP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE,mean,0.0291773308957952
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE,std,0.0005373652086544
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE_eu,mean,0.0260315797080502
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE_eu,std,0.0004983257750051
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE_hyper,mean,0.0306806282722513
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE_hyper,std,0.000783593170005
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_570,CG_EGA_BE_hypo,std,0.0
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP,mean,0.1528336380255941
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP,std,0.0071983764254916
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP_eu,mean,0.0
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP_eu,std,0.0
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP_hyper,mean,0.2132984293193716
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP_hyper,std,0.0099261271842128
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP_hypo,mean,1.0
poly,DEC_8_2023,30,ohio_570,CG_EGA_EP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_570,MAPE,mean,27.674002438878983
poly,DEC_8_2023,30,ohio_570,MAPE,std,0.1770006237495453
poly,DEC_8_2023,30,ohio_570,MASE,mean,3.916586316338227
poly,DEC_8_2023,30,ohio_570,MASE,std,0.0333192977606379
poly,DEC_8_2023,30,ohio_570,P_EGA_A,mean,0.4446069469835466
poly,DEC_8_2023,30,ohio_570,P_EGA_A,std,0.0057440107895153
poly,DEC_8_2023,30,ohio_570,P_EGA_A+B,mean,0.8471663619744059
poly,DEC_8_2023,30,ohio_570,P_EGA_A+B,std,0.0071983764254916
poly,DEC_8_2023,30,ohio_570,P_EGA_B,mean,0.4025594149908592
poly,DEC_8_2023,30,ohio_570,P_EGA_B,std,0.0087659915779106
poly,DEC_8_2023,30,ohio_570,P_EGA_C,mean,0.0
poly,DEC_8_2023,30,ohio_570,P_EGA_C,std,0.0
poly,DEC_8_2023,30,ohio_570,P_EGA_D,mean,0.1528336380255941
poly,DEC_8_2023,30,ohio_570,P_EGA_D,std,0.0071983764254916
poly,DEC_8_2023,30,ohio_570,P_EGA_E,mean,0.0
poly,DEC_8_2023,30,ohio_570,P_EGA_E,std,0.0
poly,DEC_8_2023,30,ohio_570,RMSE,mean,65.26362343616272
poly,DEC_8_2023,30,ohio_570,RMSE,std,0.5593945883598415
poly,DEC_8_2023,30,ohio_570,R_EGA_A,mean,0.8323948811700184
poly,DEC_8_2023,30,ohio_570,R_EGA_A,std,0.0024538152446891
poly,DEC_8_2023,30,ohio_570,R_EGA_A+B,mean,0.9685557586837296
poly,DEC_8_2023,30,ohio_570,R_EGA_A+B,std,0.0004624903342111
poly,DEC_8_2023,30,ohio_570,R_EGA_B,mean,0.1361608775137111
poly,DEC_8_2023,30,ohio_570,R_EGA_B,std,0.0023763183633304
poly,DEC_8_2023,30,ohio_570,R_EGA_lC,mean,0.0
poly,DEC_8_2023,30,ohio_570,R_EGA_lC,std,0.0
poly,DEC_8_2023,30,ohio_570,R_EGA_lD,mean,0.0212065813528336
poly,DEC_8_2023,30,ohio_570,R_EGA_lD,std,0.0005170799131163
poly,DEC_8_2023,30,ohio_570,R_EGA_lE,mean,0.0
poly,DEC_8_2023,30,ohio_570,R_EGA_lE,std,0.0
poly,DEC_8_2023,30,ohio_570,R_EGA_uC,mean,0.0
poly,DEC_8_2023,30,ohio_570,R_EGA_uC,std,0.0
poly,DEC_8_2023,30,ohio_570,R_EGA_uD,mean,0.0102376599634369
poly,DEC_8_2023,30,ohio_570,R_EGA_uD,std,0.0003270300515539
poly,DEC_8_2023,30,ohio_570,R_EGA_uE,mean,0.0
poly,DEC_8_2023,30,ohio_570,R_EGA_uE,std,0.0
poly,DEC_8_2023,30,ohio_570,TG,mean,30.0
poly,DEC_8_2023,30,ohio_570,TG,std,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP,mean,0.7896083753392787
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP,std,0.0008352330061472
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP_eu,mean,0.9343083485679464
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP_eu,std,0.0010484247735578
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP_hyper,mean,0.6297872340425532
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP_hyper,std,0.000936585078041
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_AP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE,mean,0.0700271423032183
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE,std,0.0008352330061472
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE_eu,mean,0.0650822669104204
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE_eu,std,0.0010484247735579
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE_hyper,mean,0.0923654568210262
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE_hyper,std,0.000936585078041
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_BE_hypo,std,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP,mean,0.1403644823575029
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP,std,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP_eu,mean,0.0006093845216331
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP_eu,std,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP_hyper,mean,0.2778473091364205
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP_hyper,std,0.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP_hypo,mean,1.0
poly,DEC_8_2023,30,ohio_575,CG_EGA_EP_hypo,std,0.0
poly,DEC_8_2023,30,ohio_575,MAPE,mean,38.16685948321831
poly,DEC_8_2023,30,ohio_575,MAPE,std,0.6442281009497978
poly,DEC_8_2023,30,ohio_575,MASE,mean,2.778769134316894
poly,DEC_8_2023,30,ohio_575,MASE,std,0.0157341741631245
poly,DEC_8_2023,30,ohio_575,P_EGA_A,mean,0.3649476541295075
poly,DEC_8_2023,30,ohio_575,P_EGA_A,std,0.0035824147227456
poly,DEC_8_2023,30,ohio_575,P_EGA_A+B,mean,0.86002326483133
poly,DEC_8_2023,30,ohio_575,P_EGA_A+B,std,0.0
poly,DEC_8_2023,30,ohio_575,P_EGA_B,mean,0.4950756107018224
poly,DEC_8_2023,30,ohio_575,P_EGA_B,std,0.0035824147227455
poly,DEC_8_2023,30,ohio_575,P_EGA_C,mean,0.0
poly,DEC_8_2023,30,ohio_575,P_EGA_C,std,0.0
poly,DEC_8_2023,30,ohio_575,P_EGA_D,mean,0.13997673516867
poly,DEC_8_2023,30,ohio_575,P_EGA_D,std,0.0
poly,DEC_8_2023,30,ohio_575,P_EGA_E,mean,0.0
poly,DEC_8_2023,30,ohio_575,P_EGA_E,std,0.0
poly,DEC_8_2023,30,ohio_575,RMSE,mean,61.5815988506526
poly,DEC_8_2023,30,ohio_575,RMSE,std,0.5401232682248484
poly,DEC_8_2023,30,ohio_575,R_EGA_A,mean,0.745482745250097
poly,DEC_8_2023,30,ohio_575,R_EGA_A,std,0.0018611865063978
poly,DEC_8_2023,30,ohio_575,R_EGA_A+B,mean,0.9169445521519968
poly,DEC_8_2023,30,ohio_575,R_EGA_A+B,std,0.0008280014154347
poly,DEC_8_2023,30,ohio_575,R_EGA_B,mean,0.1714618069018999
poly,DEC_8_2023,30,ohio_575,R_EGA_B,std,0.0021435091060233
poly,DEC_8_2023,30,ohio_575,R_EGA_lC,mean,0.0
poly,DEC_8_2023,30,ohio_575,R_EGA_lC,std,0.0
poly,DEC_8_2023,30,ohio_575,R_EGA_lD,mean,0.0430399379604497
poly,DEC_8_2023,30,ohio_575,R_EGA_lD,std,0.0008495115277319
poly,DEC_8_2023,30,ohio_575,R_EGA_lE,mean,0.0
poly,DEC_8_2023,30,ohio_575,R_EGA_lE,std,0.0
poly,DEC_8_2023,30,ohio_575,R_EGA_uC,mean,0.0027917797595967
poly,DEC_8_2023,30,ohio_575,R_EGA_uC,std,0.0006203955021326
poly,DEC_8_2023,30,ohio_575,R_EGA_uD,mean,0.0368359829391236
poly,DEC_8_2023,30,ohio_575,R_EGA_uD,std,0.0003468116289259
poly,DEC_8_2023,30,ohio_575,R_EGA_uE,mean,0.0003877471888328
poly,DEC_8_2023,30,ohio_575,R_EGA_uE,std,0.0
poly,DEC_8_2023,30,ohio_575,TG,mean,6.0
poly,DEC_8_2023,30,ohio_575,TG,std,12.0
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP,mean,0.8847919655667145
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP,std,0.0058384476181853
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP_eu,mean,0.9467018469656991
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP_eu,std,0.0018375182423725
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP_hyper,mean,0.8135646687697161
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP_hyper,std,0.0120081175461667
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP_hypo,mean,0.0
poly,DEC_8_2023,30,ohio_588,CG_EGA_AP_hypo,std,0.0
